timestamp,batch_id,pH,temperature_C,metal_feed_rate,aa_feed_rate,mixer_rpm,event,alarm,calibration_status,product_yield_kg,batch_release_decision,post_maintenance_verification,operator_notes,handoff_to_rnd,handoff_to_ops,handoff_to_leadership
2026-03-23 09:01:00,BATCH-004,5.63,62.54,1.17,0.95,217,,,OK,50.0,Hold,Needs follow-up check,Observed pH drift during reaction. Hold batch until root cause is confirmed.,Do not use for pilot conclusions until drift cause is understood.,"Inspect pH loop, dosing response, and instrument condition before next batch.",Batch held. No scale-up conclusions should be drawn from this run.
2026-03-23 09:02:00,BATCH-004,5.64,62.72,1.2,0.975,220,,,OK,50.0,Hold,Needs follow-up check,Observed pH drift during reaction. Hold batch until root cause is confirmed.,Do not use for pilot conclusions until drift cause is understood.,"Inspect pH loop, dosing response, and instrument condition before next batch.",Batch held. No scale-up conclusions should be drawn from this run.
2026-03-23 09:03:00,BATCH-004,5.58,61.28,1.23,1.0,223,,,OK,50.0,Hold,Needs follow-up check,Observed pH drift during reaction. Hold batch until root cause is confirmed.,Do not use for pilot conclusions until drift cause is understood.,"Inspect pH loop, dosing response, and instrument condition before next batch.",Batch held. No scale-up conclusions should be drawn from this run.
2026-03-23 09:04:00,BATCH-004,5.59,61.46,1.26,1.025,214,,,OK,50.0,Hold,Needs follow-up check,Observed pH drift during reaction. Hold batch until root cause is confirmed.,Do not use for pilot conclusions until drift cause is understood.,"Inspect pH loop, dosing response, and instrument condition before next batch.",Batch held. No scale-up conclusions should be drawn from this run.
2026-03-23 09:05:00,BATCH-004,5.6,61.64,1.14,1.05,217,,,OK,50.0,Hold,Needs follow-up check,Observed pH drift during reaction. Hold batch until root cause is confirmed.,Do not use for pilot conclusions until drift cause is understood.,"Inspect pH loop, dosing response, and instrument condition before next batch.",Batch held. No scale-up conclusions should be drawn from this run.
2026-03-23 09:06:00,BATCH-004,5.61,61.82,1.17,0.925,220,,,OK,50.0,Hold,Needs follow-up check,Observed pH drift during reaction. Hold batch until root cause is confirmed.,Do not use for pilot conclusions until drift cause is understood.,"Inspect pH loop, dosing response, and instrument condition before next batch.",Batch held. No scale-up conclusions should be drawn from this run.
2026-03-23 09:07:00,BATCH-004,5.62,62.0,1.2,0.95,223,,,OK,50.0,Hold,Needs follow-up check,Observed pH drift during reaction. Hold batch until root cause is confirmed.,Do not use for pilot conclusions until drift cause is understood.,"Inspect pH loop, dosing response, and instrument condition before next batch.",Batch held. No scale-up conclusions should be drawn from this run.
2026-03-23 09:08:00,BATCH-004,5.63,62.18,1.23,0.975,214,,,OK,50.0,Hold,Needs follow-up check,Observed pH drift during reaction. Hold batch until root cause is confirmed.,Do not use for pilot conclusions until drift cause is understood.,"Inspect pH loop, dosing response, and instrument condition before next batch.",Batch held. No scale-up conclusions should be drawn from this run.
2026-03-23 09:09:00,BATCH-004,5.64,62.36,1.26,1.0,217,,,OK,50.0,Hold,Needs follow-up check,Observed pH drift during reaction. Hold batch until root cause is confirmed.,Do not use for pilot conclusions until drift cause is understood.,"Inspect pH loop, dosing response, and instrument condition before next batch.",Batch held. No scale-up conclusions should be drawn from this run.
2026-03-23 09:10:00,BATCH-004,5.58,62.54,0.14,1.025,220,,,OK,50.0,Hold,Needs follow-up check,Observed pH drift during reaction. Hold batch until root cause is confirmed.,Do not use for pilot conclusions until drift cause is understood.,"Inspect pH loop, dosing response, and instrument condition before next batch.",Batch held. No scale-up conclusions should be drawn from this run.
2026-03-23 09:11:00,BATCH-004,5.59,62.72,0.17,1.05,223,,,OK,50.0,Hold,Needs follow-up check,Observed pH drift during reaction. Hold batch until root cause is confirmed.,Do not use for pilot conclusions until drift cause is understood.,"Inspect pH loop, dosing response, and instrument condition before next batch.",Batch held. No scale-up conclusions should be drawn from this run.
2026-03-23 09:12:00,BATCH-004,5.6,61.28,0.2,0.925,214,,,OK,50.0,Hold,Needs follow-up check,Observed pH drift during reaction. Hold batch until root cause is confirmed.,Do not use for pilot conclusions until drift cause is understood.,"Inspect pH loop, dosing response, and instrument condition before next batch.",Batch held. No scale-up conclusions should be drawn from this run.
2026-03-23 09:13:00,BATCH-004,5.61,61.46,0.23,0.95,217,,,OK,50.0,Hold,Needs follow-up check,Observed pH drift during reaction. Hold batch until root cause is confirmed.,Do not use for pilot conclusions until drift cause is understood.,"Inspect pH loop, dosing response, and instrument condition before next batch.",Batch held. No scale-up conclusions should be drawn from this run.
2026-03-23 09:14:00,BATCH-004,5.62,61.64,0.26,0.975,220,,,OK,50.0,Hold,Needs follow-up check,Observed pH drift during reaction. Hold batch until root cause is confirmed.,Do not use for pilot conclusions until drift cause is understood.,"Inspect pH loop, dosing response, and instrument condition before next batch.",Batch held. No scale-up conclusions should be drawn from this run.
2026-03-23 09:15:00,BATCH-004,5.63,61.82,0.14,0.1,223,,,OK,50.0,Hold,Needs follow-up check,Observed pH drift during reaction. Hold batch until root cause is confirmed.,Do not use for pilot conclusions until drift cause is understood.,"Inspect pH loop, dosing response, and instrument condition before next batch.",Batch held. No scale-up conclusions should be drawn from this run.
2026-03-23 09:16:00,BATCH-004,5.64,62.0,0.17,0.125,214,,,OK,50.0,Hold,Needs follow-up check,Observed pH drift during reaction. Hold batch until root cause is confirmed.,Do not use for pilot conclusions until drift cause is understood.,"Inspect pH loop, dosing response, and instrument condition before next batch.",Batch held. No scale-up conclusions should be drawn from this run.
2026-03-23 09:17:00,BATCH-004,5.58,62.18,0.2,0.15,217,,,OK,50.0,Hold,Needs follow-up check,Observed pH drift during reaction. Hold batch until root cause is confirmed.,Do not use for pilot conclusions until drift cause is understood.,"Inspect pH loop, dosing response, and instrument condition before next batch.",Batch held. No scale-up conclusions should be drawn from this run.
2026-03-23 09:18:00,BATCH-004,5.59,62.36,0.23,0.025,220,,,OK,50.0,Hold,Needs follow-up check,Observed pH drift during reaction. Hold batch until root cause is confirmed.,Do not use for pilot conclusions until drift cause is understood.,"Inspect pH loop, dosing response, and instrument condition before next batch.",Batch held. No scale-up conclusions should be drawn from this run.
2026-03-23 09:19:00,BATCH-004,5.6,62.54,0.26,0.05,223,,,OK,50.0,Hold,Needs follow-up check,Observed pH drift during reaction. Hold batch until root cause is confirmed.,Do not use for pilot conclusions until drift cause is understood.,"Inspect pH loop, dosing response, and instrument condition before next batch.",Batch held. No scale-up conclusions should be drawn from this run.
2026-03-23 09:20:00,BATCH-004,5.61,62.72,0.14,0.075,214,,,OK,50.0,Hold,Needs follow-up check,Observed pH drift during reaction. Hold batch until root cause is confirmed.,Do not use for pilot conclusions until drift cause is understood.,"Inspect pH loop, dosing response, and instrument condition before next batch.",Batch held. No scale-up conclusions should be drawn from this run.
2026-03-23 09:21:00,BATCH-004,5.62,61.28,0.17,0.1,217,,,OK,50.0,Hold,Needs follow-up check,Observed pH drift during reaction. Hold batch until root cause is confirmed.,Do not use for pilot conclusions until drift cause is understood.,"Inspect pH loop, dosing response, and instrument condition before next batch.",Batch held. No scale-up conclusions should be drawn from this run.
2026-03-23 09:22:00,BATCH-004,5.63,61.46,0.2,0.125,220,,,OK,50.0,Hold,Needs follow-up check,Observed pH drift during reaction. Hold batch until root cause is confirmed.,Do not use for pilot conclusions until drift cause is understood.,"Inspect pH loop, dosing response, and instrument condition before next batch.",Batch held. No scale-up conclusions should be drawn from this run.
2026-03-23 09:23:00,BATCH-004,5.64,61.64,0.23,0.15,223,,,OK,50.0,Hold,Needs follow-up check,Observed pH drift during reaction. Hold batch until root cause is confirmed.,Do not use for pilot conclusions until drift cause is understood.,"Inspect pH loop, dosing response, and instrument condition before next batch.",Batch held. No scale-up conclusions should be drawn from this run.
2026-03-23 09:24:00,BATCH-004,5.58,61.82,0.26,0.025,214,,,OK,50.0,Hold,Needs follow-up check,Observed pH drift during reaction. Hold batch until root cause is confirmed.,Do not use for pilot conclusions until drift cause is understood.,"Inspect pH loop, dosing response, and instrument condition before next batch.",Batch held. No scale-up conclusions should be drawn from this run.
2026-03-23 09:25:00,BATCH-004,5.59,62.0,0.14,0.05,217,,,OK,50.0,Hold,Needs follow-up check,Observed pH drift during reaction. Hold batch until root cause is confirmed.,Do not use for pilot conclusions until drift cause is understood.,"Inspect pH loop, dosing response, and instrument condition before next batch.",Batch held. No scale-up conclusions should be drawn from this run.
2026-03-23 09:26:00,BATCH-004,5.6,62.18,0.17,0.075,220,,,OK,50.0,Hold,Needs follow-up check,Observed pH drift during reaction. Hold batch until root cause is confirmed.,Do not use for pilot conclusions until drift cause is understood.,"Inspect pH loop, dosing response, and instrument condition before next batch.",Batch held. No scale-up conclusions should be drawn from this run.
2026-03-23 09:27:00,BATCH-004,5.61,62.36,0.2,0.1,223,,,OK,50.0,Hold,Needs follow-up check,Observed pH drift during reaction. Hold batch until root cause is confirmed.,Do not use for pilot conclusions until drift cause is understood.,"Inspect pH loop, dosing response, and instrument condition before next batch.",Batch held. No scale-up conclusions should be drawn from this run.
2026-03-23 09:28:00,BATCH-004,5.62,62.54,0.23,0.125,214,,,OK,50.0,Hold,Needs follow-up check,Observed pH drift during reaction. Hold batch until root cause is confirmed.,Do not use for pilot conclusions until drift cause is understood.,"Inspect pH loop, dosing response, and instrument condition before next batch.",Batch held. No scale-up conclusions should be drawn from this run.
2026-03-23 09:29:00,BATCH-004,5.63,62.72,0.26,0.15,217,,,OK,50.0,Hold,Needs follow-up check,Observed pH drift during reaction. Hold batch until root cause is confirmed.,Do not use for pilot conclusions until drift cause is understood.,"Inspect pH loop, dosing response, and instrument condition before next batch.",Batch held. No scale-up conclusions should be drawn from this run.
2026-03-23 09:30:00,BATCH-004,5.64,61.28,0.14,0.025,220,,,OK,50.0,Hold,Needs follow-up check,Observed pH drift during reaction. Hold batch until root cause is confirmed.,Do not use for pilot conclusions until drift cause is understood.,"Inspect pH loop, dosing response, and instrument condition before next batch.",Batch held. No scale-up conclusions should be drawn from this run.
2026-03-23 09:31:00,BATCH-004,5.58,61.46,0.17,0.05,223,,,OK,50.0,Hold,Needs follow-up check,Observed pH drift during reaction. Hold batch until root cause is confirmed.,Do not use for pilot conclusions until drift cause is understood.,"Inspect pH loop, dosing response, and instrument condition before next batch.",Batch held. No scale-up conclusions should be drawn from this run.
2026-03-23 09:32:00,BATCH-004,5.59,61.64,0.2,0.075,214,,,OK,50.0,Hold,Needs follow-up check,Observed pH drift during reaction. Hold batch until root cause is confirmed.,Do not use for pilot conclusions until drift cause is understood.,"Inspect pH loop, dosing response, and instrument condition before next batch.",Batch held. No scale-up conclusions should be drawn from this run.
2026-03-23 09:33:00,BATCH-004,5.6,61.82,0.23,0.1,217,,,OK,50.0,Hold,Needs follow-up check,Observed pH drift during reaction. Hold batch until root cause is confirmed.,Do not use for pilot conclusions until drift cause is understood.,"Inspect pH loop, dosing response, and instrument condition before next batch.",Batch held. No scale-up conclusions should be drawn from this run.
2026-03-23 09:34:00,BATCH-004,5.61,62.0,0.26,0.125,220,,,OK,50.0,Hold,Needs follow-up check,Observed pH drift during reaction. Hold batch until root cause is confirmed.,Do not use for pilot conclusions until drift cause is understood.,"Inspect pH loop, dosing response, and instrument condition before next batch.",Batch held. No scale-up conclusions should be drawn from this run.
2026-03-23 09:35:00,BATCH-004,5.62,62.18,0.14,0.15,163,,,OK,50.0,Hold,Needs follow-up check,Observed pH drift during reaction. Hold batch until root cause is confirmed.,Do not use for pilot conclusions until drift cause is understood.,"Inspect pH loop, dosing response, and instrument condition before next batch.",Batch held. No scale-up conclusions should be drawn from this run.
2026-03-23 09:36:00,BATCH-004,5.63,62.36,0.17,0.025,154,Reaction hold,,OK,50.0,Hold,Needs follow-up check,Observed pH drift during reaction. Hold batch until root cause is confirmed.,Do not use for pilot conclusions until drift cause is understood.,"Inspect pH loop, dosing response, and instrument condition before next batch.",Batch held. No scale-up conclusions should be drawn from this run.
2026-03-23 09:37:00,BATCH-004,5.64,62.54,0.2,0.05,157,,,OK,50.0,Hold,Needs follow-up check,Observed pH drift during reaction. Hold batch until root cause is confirmed.,Do not use for pilot conclusions until drift cause is understood.,"Inspect pH loop, dosing response, and instrument condition before next batch.",Batch held. No scale-up conclusions should be drawn from this run.
2026-03-23 09:38:00,BATCH-004,5.58,62.72,0.23,0.075,160,,,OK,50.0,Hold,Needs follow-up check,Observed pH drift during reaction. Hold batch until root cause is confirmed.,Do not use for pilot conclusions until drift cause is understood.,"Inspect pH loop, dosing response, and instrument condition before next batch.",Batch held. No scale-up conclusions should be drawn from this run.
2026-03-23 09:39:00,BATCH-004,5.59,61.28,0.26,0.1,163,,,OK,50.0,Hold,Needs follow-up check,Observed pH drift during reaction. Hold batch until root cause is confirmed.,Do not use for pilot conclusions until drift cause is understood.,"Inspect pH loop, dosing response, and instrument condition before next batch.",Batch held. No scale-up conclusions should be drawn from this run.
2026-03-23 09:40:00,BATCH-004,5.6,61.46,0.14,0.125,154,,,OK,50.0,Hold,Needs follow-up check,Observed pH drift during reaction. Hold batch until root cause is confirmed.,Do not use for pilot conclusions until drift cause is understood.,"Inspect pH loop, dosing response, and instrument condition before next batch.",Batch held. No scale-up conclusions should be drawn from this run.
2026-03-23 09:41:00,BATCH-004,5.61,61.64,0.17,0.15,157,,,OK,50.0,Hold,Needs follow-up check,Observed pH drift during reaction. Hold batch until root cause is confirmed.,Do not use for pilot conclusions until drift cause is understood.,"Inspect pH loop, dosing response, and instrument condition before next batch.",Batch held. No scale-up conclusions should be drawn from this run.
2026-03-23 09:42:00,BATCH-004,5.62,61.82,0.2,0.025,160,,,OK,50.0,Hold,Needs follow-up check,Observed pH drift during reaction. Hold batch until root cause is confirmed.,Do not use for pilot conclusions until drift cause is understood.,"Inspect pH loop, dosing response, and instrument condition before next batch.",Batch held. No scale-up conclusions should be drawn from this run.
2026-03-23 09:43:00,BATCH-004,5.63,62.0,0.23,0.05,163,,,OK,50.0,Hold,Needs follow-up check,Observed pH drift during reaction. Hold batch until root cause is confirmed.,Do not use for pilot conclusions until drift cause is understood.,"Inspect pH loop, dosing response, and instrument condition before next batch.",Batch held. No scale-up conclusions should be drawn from this run.
2026-03-23 09:44:00,BATCH-004,5.64,62.18,0.26,0.075,154,,,OK,50.0,Hold,Needs follow-up check,Observed pH drift during reaction. Hold batch until root cause is confirmed.,Do not use for pilot conclusions until drift cause is understood.,"Inspect pH loop, dosing response, and instrument condition before next batch.",Batch held. No scale-up conclusions should be drawn from this run.
2026-03-23 09:45:00,BATCH-004,5.58,62.36,0.14,0.1,157,,,OK,50.0,Hold,Needs follow-up check,Observed pH drift during reaction. Hold batch until root cause is confirmed.,Do not use for pilot conclusions until drift cause is understood.,"Inspect pH loop, dosing response, and instrument condition before next batch.",Batch held. No scale-up conclusions should be drawn from this run.
2026-03-23 09:46:00,BATCH-004,5.59,62.54,0.17,0.125,160,,,OK,50.0,Hold,Needs follow-up check,Observed pH drift during reaction. Hold batch until root cause is confirmed.,Do not use for pilot conclusions until drift cause is understood.,"Inspect pH loop, dosing response, and instrument condition before next batch.",Batch held. No scale-up conclusions should be drawn from this run.
2026-03-23 09:47:00,BATCH-004,5.6,62.72,0.2,0.15,163,,,OK,50.0,Hold,Needs follow-up check,Observed pH drift during reaction. Hold batch until root cause is confirmed.,Do not use for pilot conclusions until drift cause is understood.,"Inspect pH loop, dosing response, and instrument condition before next batch.",Batch held. No scale-up conclusions should be drawn from this run.
2026-03-23 09:48:00,BATCH-004,5.61,61.28,0.23,0.025,154,,,OK,50.0,Hold,Needs follow-up check,Observed pH drift during reaction. Hold batch until root cause is confirmed.,Do not use for pilot conclusions until drift cause is understood.,"Inspect pH loop, dosing response, and instrument condition before next batch.",Batch held. No scale-up conclusions should be drawn from this run.
2026-03-23 09:49:00,BATCH-004,5.62,61.46,0.26,0.05,157,,,OK,50.0,Hold,Needs follow-up check,Observed pH drift during reaction. Hold batch until root cause is confirmed.,Do not use for pilot conclusions until drift cause is understood.,"Inspect pH loop, dosing response, and instrument condition before next batch.",Batch held. No scale-up conclusions should be drawn from this run.
2026-03-23 09:50:00,BATCH-004,5.63,61.64,0.14,0.075,160,,,OK,50.0,Hold,Needs follow-up check,Observed pH drift during reaction. Hold batch until root cause is confirmed.,Do not use for pilot conclusions until drift cause is understood.,"Inspect pH loop, dosing response, and instrument condition before next batch.",Batch held. No scale-up conclusions should be drawn from this run.
2026-03-23 09:51:00,BATCH-004,5.64,61.82,0.17,0.1,163,,,OK,50.0,Hold,Needs follow-up check,Observed pH drift during reaction. Hold batch until root cause is confirmed.,Do not use for pilot conclusions until drift cause is understood.,"Inspect pH loop, dosing response, and instrument condition before next batch.",Batch held. No scale-up conclusions should be drawn from this run.
2026-03-23 09:52:00,BATCH-004,5.58,62.0,0.2,0.125,154,,,OK,50.0,Hold,Needs follow-up check,Observed pH drift during reaction. Hold batch until root cause is confirmed.,Do not use for pilot conclusions until drift cause is understood.,"Inspect pH loop, dosing response, and instrument condition before next batch.",Batch held. No scale-up conclusions should be drawn from this run.
2026-03-23 09:53:00,BATCH-004,5.59,62.18,0.23,0.15,157,,,OK,50.0,Hold,Needs follow-up check,Observed pH drift during reaction. Hold batch until root cause is confirmed.,Do not use for pilot conclusions until drift cause is understood.,"Inspect pH loop, dosing response, and instrument condition before next batch.",Batch held. No scale-up conclusions should be drawn from this run.
2026-03-23 09:54:00,BATCH-004,5.6,62.36,0.26,0.025,160,,,OK,50.0,Hold,Needs follow-up check,Observed pH drift during reaction. Hold batch until root cause is confirmed.,Do not use for pilot conclusions until drift cause is understood.,"Inspect pH loop, dosing response, and instrument condition before next batch.",Batch held. No scale-up conclusions should be drawn from this run.
2026-03-23 09:55:00,BATCH-004,5.61,62.54,0.14,0.05,163,,,OK,50.0,Hold,Needs follow-up check,Observed pH drift during reaction. Hold batch until root cause is confirmed.,Do not use for pilot conclusions until drift cause is understood.,"Inspect pH loop, dosing response, and instrument condition before next batch.",Batch held. No scale-up conclusions should be drawn from this run.
2026-03-23 09:56:00,BATCH-004,5.62,62.72,0.17,0.075,154,,,OK,50.0,Hold,Needs follow-up check,Observed pH drift during reaction. Hold batch until root cause is confirmed.,Do not use for pilot conclusions until drift cause is understood.,"Inspect pH loop, dosing response, and instrument condition before next batch.",Batch held. No scale-up conclusions should be drawn from this run.
2026-03-23 09:57:00,BATCH-004,5.63,61.28,0.2,0.1,157,,,OK,50.0,Hold,Needs follow-up check,Observed pH drift during reaction. Hold batch until root cause is confirmed.,Do not use for pilot conclusions until drift cause is understood.,"Inspect pH loop, dosing response, and instrument condition before next batch.",Batch held. No scale-up conclusions should be drawn from this run.
2026-03-23 09:58:00,BATCH-004,5.64,61.46,0.23,0.125,160,,,OK,50.0,Hold,Needs follow-up check,Observed pH drift during reaction. Hold batch until root cause is confirmed.,Do not use for pilot conclusions until drift cause is understood.,"Inspect pH loop, dosing response, and instrument condition before next batch.",Batch held. No scale-up conclusions should be drawn from this run.
2026-03-23 09:59:00,BATCH-004,5.58,61.64,0.26,0.15,163,Batch end,,OK,50.0,Hold,Needs follow-up check,Observed pH drift during reaction. Hold batch until root cause is confirmed.,Do not use for pilot conclusions until drift cause is understood.,"Inspect pH loop, dosing response, and instrument condition before next batch.",Batch held. No scale-up conclusions should be drawn from this run.
